id,city_name,city_id,aqi,pm25,pm10,temperature,timestamp,,
3,"Zagreb-3, Croatia",3,37,37.00,9,39,06/28/23,,
3,"Zagreb-3, Croatia",3,32,32.00,10,34,06/29/23,,
3,"Zagreb-3, Croatia",3,35,35.00,10,38,06/30/23,,
3,"Zagreb-3, Croatia",3,37,37.00,10,36,07/01/23,,
3,"Zagreb-3, Croatia",3,43,43.00,9,35,07/02/23,,
3,"Zagreb-3, Croatia",3,35,35.00,7,34,07/03/23,,
3,"Zagreb-3, Croatia",3,30,30.00,12,34,07/04/23,,
3,"Zagreb-3, Croatia",3,44,44.00,6,38,07/05/23,,
3,"Zagreb-3, Croatia",3,22,22.00,10,36,07/06/23,,
3,"Zagreb-3, Croatia",3,34,34.00,11,42,07/07/23,,
3,"Zagreb-3, Croatia",3,37,37.00,13,41,07/08/23,,
3,"Zagreb-3, Croatia",3,48,48.00,15,36,07/09/23,,
3,"Zagreb-3, Croatia",3,49,49.00,19,42,07/10/23,,
3,"Zagreb-3, Croatia",3,56,56.00,18,35,07/11/23,,
3,"Zagreb-3, Croatia",3,44,44.00,12,40,07/12/23,,
3,"Zagreb-3, Croatia",3,34,34.00,5,41,07/13/23,,
3,"Zagreb-3, Croatia",3,21,21.00,11,35,07/14/23,,
3,"Zagreb-3, Croatia",3,39,39.00,13,45,07/15/23,,
3,"Zagreb-3, Croatia",3,49,49.00,16,36,07/16/23,,
3,"Zagreb-3, Croatia",3,50,50.00,15,40,07/17/23,,
3,"Zagreb-3, Croatia",3,41,41.00,11,29,07/18/23,,
3,"Zagreb-3, Croatia",3,33,33.00,8,38,07/20/23,,
3,"Zagreb-3, Croatia",3,19,19.00,4,27,07/26/23,,
3,"Zagreb-3, Croatia",3,16,16.00,12,8,07/27/23,,
3,"Zagreb-3, Croatia",3,35,35.00,7,30,07/30/23,,
3,"Zagreb-3, Croatia",3,28,28.00,11,36,07/31/23,,
3,"Zagreb-3, Croatia",3,41,41.00,3,31,08/01/23,,
3,"Zagreb-3, Croatia",3,14,14.00,10,27,08/02/23,,
3,"Zagreb-3, Croatia",3,40,40.00,4,21,08/03/23,,
3,"Zagreb-3, Croatia",3,19,19.00,2,20,08/04/23,,
3,"Zagreb-3, Croatia",3,13,13.00,4,25,08/07/23,,
3,"Zagreb-3, Croatia",3,15,15.00,8,22,08/08/23,,
3,"Zagreb-3, Croatia",3,31,31.00,8,29,08/09/23,,
3,"Zagreb-3, Croatia",3,28,28.00,9,36,08/10/23,,
3,"Zagreb-3, Croatia",3,36,36.00,12,37,08/11/23,,
3,"Zagreb-3, Croatia",3,40,40.00,13,42,08/12/23,,
3,"Zagreb-3, Croatia",3,49,49.00,22,41,08/13/23,,
3,"Zagreb-3, Croatia",3,65,65.00,18,43,08/14/23,,
3,"Zagreb-3, Croatia",3,60,60.00,18,43,08/15/23,,
3,"Zagreb-3, Croatia",3,59,59.00,18,45,08/16/23,,
3,"Zagreb-3, Croatia",3,62,62.00,19,38,08/17/23,,
3,"Zagreb-3, Croatia",3,61,61.00,19,32,08/18/23,,
3,"Zagreb-3, Croatia",3,65,65.00,20,40,08/19/23,,
3,"Zagreb-3, Croatia",3,67,67.00,22,42,08/20/23,,
3,"Zagreb-3, Croatia",3,69,69.00,20,45,08/21/23,,
3,"Zagreb-3, Croatia",3,62,62.00,24,43,08/22/23,,
3,"Zagreb-3, Croatia",3,67,67.00,22,40,08/23/23,,
3,"Zagreb-3, Croatia",3,68,68.00,22,33,08/24/23,,
3,"Zagreb-3, Croatia",3,68,68.00,25,31,08/25/23,,
3,"Zagreb-3, Croatia",3,75,75.00,24,36,08/26/23,,
3,"Zagreb-3, Croatia",3,76,76.00,18,30,08/27/23,,
3,"Zagreb-3, Croatia",3,51,51.00,12,25,08/28/23,,
3,"Zagreb-3, Croatia",3,38,38.00,3,19,08/29/23,,
3,"Zagreb-3, Croatia",3,15,15.00,4,27,08/30/23,,
3,"Zagreb-3, Croatia",3,19,19.00,10,26,08/31/23,,
3,"Zagreb-3, Croatia",3,34,34.00,15,1,09/01/23,,
3,"Zagreb-3, Croatia",3,54,54.00,12,27,09/02/23,,
3,"Zagreb-3, Croatia",3,39,39.00,9,34,09/03/23,,
3,"Zagreb-3, Croatia",3,27,27.00,11,32,09/04/23,,
3,"Zagreb-3, Croatia",3,35,35.00,15,35,09/05/23,,
3,"Zagreb-3, Croatia",3,45,45.00,18,37,09/06/23,,
3,"Zagreb-3, Croatia",3,51,51.00,21,39,09/07/23,,
3,"Zagreb-3, Croatia",3,51,51.00,24,39,09/08/23,,
3,"Zagreb-3, Croatia",3,61,61.00,25,41,09/09/23,,
3,"Zagreb-3, Croatia",3,64,64.00,30,40,09/10/23,,
3,"Zagreb-3, Croatia",3,70,70.00,28,32,09/11/23,,
3,"Zagreb-3, Croatia",3,70,70.00,23,36,09/12/23,,
3,"Zagreb-3, Croatia",3,62,62.00,18,22,09/13/23,,
3,"Zagreb-3, Croatia",3,52,52.00,14,25,09/14/23,,
3,"Zagreb-3, Croatia",3,44,44.00,17,31,09/15/23,,
3,"Zagreb-3, Croatia",3,53,53.00,15,28,09/16/23,,
3,"Zagreb-3, Croatia",3,49,49.00,19,22,09/17/23,,
3,"Zagreb-3, Croatia",3,55,55.00,12,20,09/18/23,,
3,"Zagreb-3, Croatia",3,38,38.00,13,20,09/19/23,,
3,"Zagreb-3, Croatia",3,41,41.00,12,24,09/20/23,,
3,"Zagreb-3, Croatia",3,36,36.00,20,19,09/21/23,,
3,"Zagreb-3, Croatia",3,52,52.00,8,25,09/22/23,,
3,"Zagreb-3, Croatia",3,26,26.00,3,26,09/23/23,,
3,"Zagreb-3, Croatia",3,10,10.00,8,23,09/24/23,,
3,"Zagreb-3, Croatia",3,30,30.00,19,25,09/25/23,,
3,"Zagreb-3, Croatia",3,53,53.00,26,32,09/26/23,,
3,"Zagreb-3, Croatia",3,63,63.00,27,30,09/27/23,,
3,"Zagreb-3, Croatia",3,64,64.00,28,29,09/28/23,,
3,"Zagreb-3, Croatia",3,67,67.00,29,31,09/29/23,,
3,"Zagreb-3, Croatia",3,75,75.00,25,23,09/30/23,,
3,"Zagreb-3, Croatia",3,74,74.00,19,21,10/01/23,,
3,"Zagreb-3, Croatia",3,59,59.00,19,20,10/02/23,,
3,"Zagreb-3, Croatia",3,55,55.00,19,23,10/03/23,,
3,"Zagreb-3, Croatia",3,47,47.00,20,22,10/04/23,,
3,"Zagreb-3, Croatia",3,50,50.00,22,29,10/05/23,,
3,"Zagreb-3, Croatia",3,57,57.00,19,25,10/06/23,,
3,"Zagreb-3, Croatia",3,57,57.00,14,23,10/07/23,,
3,"Zagreb-3, Croatia",3,38,38.00,12,21,10/08/23,,
3,"Zagreb-3, Croatia",3,29,29.00,21,18,10/09/23,,
3,"Zagreb-3, Croatia",3,55,55.00,26,17,10/10/23,,
3,"Zagreb-3, Croatia",3,67,67.00,24,25,10/11/23,,
3,"Zagreb-3, Croatia",3,67,67.00,27,25,10/12/23,,
3,"Zagreb-3, Croatia",3,72,72.00,23,26,10/13/23,,
3,"Zagreb-3, Croatia",3,69,69.00,8,19,10/14/23,,
3,"Zagreb-3, Croatia",3,31,31.00,12,13,10/15/23,,
3,"Zagreb-3, Croatia",3,46,46.00,23,19,10/16/23,,
3,"Zagreb-3, Croatia",3,71,71.00,35,18,10/17/23,,
3,"Zagreb-3, Croatia",3,98,98.00,33,6,10/18/23,,
3,"Zagreb-3, Croatia",3,90,90.00,33,19,10/19/23,,
3,"Zagreb-3, Croatia",3,69,69.00,12,16,10/20/23,,
3,"Zagreb-3, Croatia",3,36,36.00,7,18,10/21/23,,
3,"Zagreb-3, Croatia",3,23,23.00,11,18,10/22/23,,
3,"Zagreb-3, Croatia",3,37,37.00,15,15,10/23/23,,
3,"Zagreb-3, Croatia",3,39,39.00,8,24,10/24/23,,
3,"Zagreb-3, Croatia",3,25,25.00,8,20,10/25/23,,
3,"Zagreb-3, Croatia",3,23,23.00,7,11,10/26/23,,
3,"Zagreb-3, Croatia",3,25,25.00,11,16,10/27/23,,
3,"Zagreb-3, Croatia",3,37,37.00,13,21,10/28/23,,
3,"Zagreb-3, Croatia",3,44,44.00,15,21,10/29/23,,
3,"Zagreb-3, Croatia",3,40,40.00,8,19,10/30/23,,
3,"Zagreb-3, Croatia",3,29,29.00,15,10,10/31/23,,
3,"Zagreb-3, Croatia",3,52,52.00,14,18,11/01/23,,
3,"Zagreb-3, Croatia",3,44,44.00,9,24,11/02/23,,
3,"Zagreb-3, Croatia",3,29,29.00,14,13,11/03/23,,
3,"Zagreb-3, Croatia",3,47,47.00,9,25,11/04/23,,
3,"Zagreb-3, Croatia",3,31,31.00,12,22,11/05/23,,
3,"Zagreb-3, Croatia",3,38,38.00,15,12,11/06/23,,
3,"Zagreb-3, Croatia",3,53,53.00,15,14,11/07/23,,
3,"Zagreb-3, Croatia",3,51,51.00,22,13,11/08/23,,
3,"Zagreb-3, Croatia",3,70,70.00,22,9,11/09/23,,
3,"Zagreb-3, Croatia",3,73,73.00,15,19,11/10/23,,
3,"Zagreb-3, Croatia",3,49,49.00,31,5,11/11/23,,
3,"Zagreb-3, Croatia",3,94,94.00,25,6,11/12/23,,
3,"Zagreb-3, Croatia",3,77,77.00,23,8,11/13/23,,
3,"Zagreb-3, Croatia",3,68,68.00,20,9,11/14/23,,
3,"Zagreb-3, Croatia",3,65,65.00,42,2,11/15/23,,
3,"Zagreb-3, Croatia",3,115,115.00,23,18,11/16/23,,
3,"Zagreb-3, Croatia",3,68,68.00,31,14,11/17/23,,
3,"Zagreb-3, Croatia",3,93,93.00,41,8,11/18/23,,
3,"Zagreb-3, Croatia",3,119,119.00,53,7,11/19/23,,
3,"Zagreb-3, Croatia",3,128,128.00,27,12,11/20/23,,
3,"Zagreb-3, Croatia",3,77,77.00,9,17,11/21/23,,
3,"Zagreb-3, Croatia",3,37,37.00,28,7,11/22/23,,
3,"Zagreb-3, Croatia",3,82,82.00,25,16,11/23/23,,
3,"Zagreb-3, Croatia",3,75,75.00,8,22,11/24/23,,
3,"Zagreb-3, Croatia",3,32,32.00,22,16,11/25/23,,
3,"Zagreb-3, Croatia",3,71,71.00,41,7,11/26/23,,
3,"Zagreb-3, Croatia",3,112,112.00,37,3,11/27/23,,
3,"Zagreb-3, Croatia",3,107,107.00,26,12,11/28/23,,
3,"Zagreb-3, Croatia",3,79,79.00,41,4,11/29/23,,
3,"Zagreb-3, Croatia",3,116,116.00,29,4,11/30/23,,
3,"Zagreb-3, Croatia",3,89,89.00,16,5,12/01/23,,
3,"Zagreb-3, Croatia",3,59,59.00,27,14,12/02/23,,
3,"Zagreb-3, Croatia",3,85,85.00,51,6,12/03/23,,
3,"Zagreb-3, Croatia",3,143,143.00,38,18,12/04/23,,
3,"Zagreb-3, Croatia",3,113,113.00,30,6,12/05/23,,
3,"Zagreb-3, Croatia",3,93,93.00,49,3,12/06/23,,
3,"Zagreb-3, Croatia",3,127,127.00,64,2,12/07/23,,
3,"Zagreb-3, Croatia",3,157,157.00,36,8,12/08/23,,
3,"Zagreb-3, Croatia",3,109,109.00,26,8,12/09/23,,
3,"Zagreb-3, Croatia",3,81,81.00,30,5,12/10/23,,
3,"Zagreb-3, Croatia",3,91,91.00,51,2,12/11/23,,
3,"Zagreb-3, Croatia",3,140,140.00,43,2,12/12/23,,
3,"Zagreb-3, Croatia",3,117,117.00,20,13,12/13/23,,
3,"Zagreb-3, Croatia",3,64,64.00,20,12,12/14/23,,
3,"Zagreb-3, Croatia",3,65,65.00,25,10,12/15/23,,
3,"Zagreb-3, Croatia",3,78,78.00,44,8,12/16/23,,
3,"Zagreb-3, Croatia",3,121,121.00,68,5,12/17/23,,
3,"Zagreb-3, Croatia",3,161,161.00,78,9,12/18/23,,
3,"Zagreb-3, Croatia",3,174,174.00,74,37,12/19/23,,
3,"Zagreb-3, Croatia",3,169,169.00,53,6,12/20/23,,
3,"Zagreb-3, Croatia",3,145,145.00,34,7,12/21/23,,
3,"Zagreb-3, Croatia",3,96,96.00,47,16,12/22/23,,
3,"Zagreb-3, Croatia",3,122,122.00,58,11,12/23/23,,
3,"Zagreb-3, Croatia",3,153,153.00,19,20,12/24/23,,
3,"Zagreb-3, Croatia",3,64,64.00,19,22,12/25/23,,
3,"Zagreb-3, Croatia",3,62,62.00,42,7,12/26/23,,
3,"Zagreb-3, Croatia",3,116,116.00,22,22,12/27/23,,
3,"Zagreb-3, Croatia",3,72,72.00,17,19,12/28/23,,
3,"Zagreb-3, Croatia",3,57,57.00,24,15,12/29/23,,
3,"Zagreb-3, Croatia",3,53,53.00,22,19,01/01/24,,
3,"Zagreb-3, Croatia",3,73,73.00,11,21,01/02/24,,
3,"Zagreb-3, Croatia",3,35,35.00,19,18,01/03/24,,
3,"Zagreb-3, Croatia",3,61,61.00,46,5,01/04/24,,
3,"Zagreb-3, Croatia",3,126,126.00,28,14,01/05/24,,
3,"Zagreb-3, Croatia",3,86,86.00,7,20,01/06/24,,
3,"Zagreb-3, Croatia",3,30,30.00,18,22,01/07/24,,
3,"Zagreb-3, Croatia",3,65,65.00,27,15,01/08/24,,
3,"Zagreb-3, Croatia",3,84,84.00,44,11,01/09/24,,
3,"Zagreb-3, Croatia",3,120,120.00,60,12,01/10/24,,
3,"Zagreb-3, Croatia",3,151,151.00,51,6,01/11/24,,
3,"Zagreb-3, Croatia",3,138,138.00,47,14,01/12/24,,
3,"Zagreb-3, Croatia",3,126,126.00,61,9,01/13/24,,
3,"Zagreb-3, Croatia",3,158,158.00,47,19,01/14/24,,
3,"Zagreb-3, Croatia",3,127,127.00,21,14,01/15/24,,
3,"Zagreb-3, Croatia",3,69,69.00,34,10,01/16/24,,
3,"Zagreb-3, Croatia",3,103,103.00,17,16,01/17/24,,
3,"Zagreb-3, Croatia",3,59,59.00,18,19,01/18/24,,
3,"Zagreb-3, Croatia",3,62,62.00,50,11,01/19/24,,
3,"Zagreb-3, Croatia",3,139,139.00,47,19,01/20/24,,
3,"Zagreb-3, Croatia",3,132,132.00,63,10,01/21/24,,
3,"Zagreb-3, Croatia",3,160,160.00,39,16,01/22/24,,
3,"Zagreb-3, Croatia",3,111,111.00,45,24,01/23/24,,
3,"Zagreb-3, Croatia",3,124,124.00,35,16,01/24/24,,
3,"Zagreb-3, Croatia",3,100,100.00,35,17,01/25/24,,
3,"Zagreb-3, Croatia",3,90,90.00,36,21,01/26/24,,
3,"Zagreb-3, Croatia",3,95,95.00,49,19,01/27/24,,
3,"Zagreb-3, Croatia",3,130,130.00,62,12,01/28/24,,
3,"Zagreb-3, Croatia",3,154,154.00,60,14,01/29/24,,
3,"Zagreb-3, Croatia",3,152,152.00,69,10,01/30/24,,
3,"Zagreb-3, Croatia",3,167,167.00,69,9,01/31/24,,
3,"Zagreb-3, Croatia",3,164,164.00,54,15,02/01/24,,
3,"Zagreb-3, Croatia",3,132,132.00,50,13,02/02/24,,
3,"Zagreb-3, Croatia",3,127,127.00,61,12,02/03/24,,
3,"Zagreb-3, Croatia",3,154,154.00,33,23,02/04/24,,
3,"Zagreb-3, Croatia",3,92,92.00,24,24,02/05/24,,
3,"Zagreb-3, Croatia",3,76,76.00,21,24,02/06/24,,
3,"Zagreb-3, Croatia",3,66,66.00,17,27,02/07/24,,
3,"Zagreb-3, Croatia",3,56,56.00,15,30,02/08/24,,
3,"Zagreb-3, Croatia",3,49,49.00,24,25,02/09/24,,
3,"Zagreb-3, Croatia",3,67,67.00,13,15,02/10/24,,
3,"Zagreb-3, Croatia",3,51,51.00,12,18,02/11/24,,
3,"Zagreb-3, Croatia",3,39,39.00,27,14,02/12/24,,
3,"Zagreb-3, Croatia",3,74,74.00,34,18,02/13/24,,
3,"Zagreb-3, Croatia",3,92,92.00,39,17,02/14/24,,
3,"Zagreb-3, Croatia",3,103,103.00,29,22,02/15/24,,
3,"Zagreb-3, Croatia",3,84,84.00,45,19,02/16/24,,
3,"Zagreb-3, Croatia",3,122,122.00,27,21,02/17/24,,
3,"Zagreb-3, Croatia",3,84,84.00,47,4,02/18/24,,
3,"Zagreb-3, Croatia",3,130,130.00,39,21,02/19/24,,
3,"Zagreb-3, Croatia",3,108,108.00,24,26,02/20/24,,
3,"Zagreb-3, Croatia",3,70,70.00,14,32,02/21/24,,
3,"Zagreb-3, Croatia",3,48,48.00,8,34,02/22/24,,
3,"Zagreb-3, Croatia",3,28,28.00,8,29,02/23/24,,
3,"Zagreb-3, Croatia",3,29,28.00,29,21,02/24/24,,
3,"Zagreb-3, Croatia",3,87,87.00,28,23,02/25/24,,
3,"Zagreb-3, Croatia",3,82,82.00,42,3,02/26/24,,
3,"Zagreb-3, Croatia",3,116,116.00,41,3,02/27/24,,
3,"Zagreb-3, Croatia",3,118,118.00,44,10,02/28/24,,
3,"Zagreb-3, Croatia",3,122,122.00,45,12,02/29/24,,
3,"Zagreb-3, Croatia",3,129,129.00,35,18,03/01/24,,
3,"Zagreb-3, Croatia",3,106,106.00,23,29,03/02/24,,
3,"Zagreb-3, Croatia",3,69,69.00,36,18,03/03/24,,
3,"Zagreb-3, Croatia",3,93,93.00,34,25,03/04/24,,
3,"Zagreb-3, Croatia",3,92,92.00,26,25,03/05/24,,
3,"Zagreb-3, Croatia",3,78,78.00,23,21,03/06/24,,
3,"Zagreb-3, Croatia",3,74,74.00,36,9,03/07/24,,
3,"Zagreb-3, Croatia",3,105,105.00,43,9,03/08/24,,
3,"Zagreb-3, Croatia",3,126,126.00,41,21,03/09/24,,
3,"Zagreb-3, Croatia",3,120,120.00,7,19,03/10/24,,
3,"Zagreb-3, Croatia",3,37,37.00,16,19,03/11/24,,
3,"Zagreb-3, Croatia",3,52,52.00,28,22,03/12/24,,
3,"Zagreb-3, Croatia",3,78,78.00,22,24,03/13/24,,
3,"Zagreb-3, Croatia",3,84,84.00,18,33,03/14/24,,
3,"Zagreb-3, Croatia",3,70,70.00,25,26,03/15/24,,
3,"Zagreb-3, Croatia",3,90,90.00,20,27,03/16/24,,
3,"Zagreb-3, Croatia",3,74,74.00,9,29,03/17/24,,
3,"Zagreb-3, Croatia",3,45,45.00,17,25,03/18/24,,
3,"Zagreb-3, Croatia",3,70,70.00,30,30,03/19/24,,
3,"Zagreb-3, Croatia",3,104,104.00,26,27,03/20/24,,
3,"Zagreb-3, Croatia",3,94,94.00,10,30,03/21/24,,
3,"Zagreb-3, Croatia",3,47,47.00,15,39,03/22/24,,
3,"Zagreb-3, Croatia",3,60,60.00,4,32,03/23/24,,
3,"Zagreb-3, Croatia",3,19,19.00,9,30,03/24/24,,
3,"Zagreb-3, Croatia",3,42,42.00,16,26,03/25/24,,
3,"Zagreb-3, Croatia",3,64,64.00,20,25,03/26/24,,
3,"Zagreb-3, Croatia",3,76,76.00,2,30,03/27/24,,
3,"Zagreb-3, Croatia",3,15,15.00,7,29,03/28/24,,
3,"Zagreb-3, Croatia",3,39,39.00,14,28,03/29/24,,
3,"Zagreb-3, Croatia",3,63,63.00,27,31,03/30/24,,
3,"Zagreb-3, Croatia",3,99,99.00,34,35,03/31/24,,
3,"Zagreb-3, Croatia",3,111,111.00,2,27,04/01/24,,
3,"Zagreb-3, Croatia",3,14,14.00,6,31,04/02/24,,
3,"Zagreb-3, Croatia",3,31,31.00,4,33,04/03/24,,
3,"Zagreb-3, Croatia",3,21,21.00,6,35,04/04/24,,
3,"Zagreb-3, Croatia",3,32,32.00,8,37,04/05/24,,
3,"Zagreb-3, Croatia",3,41,41.00,10,36,04/06/24,,
3,"Zagreb-3, Croatia",3,49,49.00,15,30,04/07/24,,
3,"Zagreb-3, Croatia",3,64,64.00,8,32,04/08/24,,
3,"Zagreb-3, Croatia",3,16,16.00,6,18,04/17/24,,
3,"Zagreb-3, Croatia",3,32,32.00,9,31,04/18/24,,
3,"Zagreb-3, Croatia",3,45,45.00,13,31,04/19/24,,
3,"Zagreb-3, Croatia",3,51,51.00,5,33,04/20/24,,
3,"Zagreb-3, Croatia",3,25,25.00,11,29,04/21/24,,
3,"Zagreb-3, Croatia",3,54,54.00,13,23,04/22/24,,
3,"Zagreb-3, Croatia",3,60,60.00,9,13,04/23/24,,
3,"Zagreb-3, Croatia",3,45,45.00,19,23,04/24/24,,
3,"Zagreb-3, Croatia",3,75,75.00,12,29,04/25/24,,
3,"Zagreb-3, Croatia",3,51,51.00,8,35,04/26/24,,
3,"Zagreb-3, Croatia",3,39,39.00,12,32,04/27/24,,
3,"Zagreb-3, Croatia",3,54,54.00,13,40,04/28/24,,
3,"Zagreb-3, Croatia",3,56,56.00,9,41,04/29/24,,
3,"Zagreb-3, Croatia",3,46,46.00,12,29,04/30/24,,
3,"Zagreb-3, Croatia",3,56,56.00,8,31,05/01/24,,
3,"Zagreb-3, Croatia",3,38,38.00,3,24,05/02/24,,
3,"Zagreb-3, Croatia",3,19,19.00,9,29,05/03/24,,
3,"Zagreb-3, Croatia",3,44,44.00,11,34,05/04/24,,
3,"Zagreb-3, Croatia",3,50,50.00,4,35,05/05/24,,
3,"Zagreb-3, Croatia",3,21,21.00,6,31,05/06/24,,
3,"Zagreb-3, Croatia",3,34,34.00,11,30,05/07/24,,
3,"Zagreb-3, Croatia",3,52,52.00,10,37,05/08/24,,
3,"Zagreb-3, Croatia",3,49,49.00,8,41,05/09/24,,
3,"Zagreb-3, Croatia",3,41,41.00,10,47,05/10/24,,
3,"Zagreb-3, Croatia",3,48,48.00,11,39,05/11/24,,
3,"Zagreb-3, Croatia",3,53,53.00,12,34,05/12/24,,
3,"Zagreb-3, Croatia",3,55,55.00,10,31,05/13/24,,
3,"Zagreb-3, Croatia",3,46,46.00,17,32,05/14/24,,
3,"Zagreb-3, Croatia",3,70,70.00,13,26,05/15/24,,
3,"Zagreb-3, Croatia",3,59,59.00,11,31,05/16/24,,
3,"Zagreb-3, Croatia",3,49,49.00,6,34,05/17/24,,
3,"Zagreb-3, Croatia",3,30,30.00,10,35,05/18/24,,
3,"Zagreb-3, Croatia",3,49,49.00,25,28,05/19/24,,
3,"Zagreb-3, Croatia",3,93,93.00,22,15,05/20/24,,
3,"Zagreb-3, Croatia",3,81,81.00,6,26,05/21/24,,
3,"Zagreb-3, Croatia",3,33,33.00,9,31,05/22/24,,
3,"Zagreb-3, Croatia",3,40,40.00,7,32,05/23/24,,
3,"Zagreb-3, Croatia",3,36,36.00,11,41,05/24/24,,
3,"Zagreb-3, Croatia",3,52,52.00,11,36,05/25/24,,
3,"Zagreb-3, Croatia",3,53,53.00,13,41,05/26/24,,
3,"Zagreb-3, Croatia",3,58,58.00,14,24,05/27/24,,
3,"Zagreb-3, Croatia",3,62,62.00,5,32,05/28/24,,
3,"Zagreb-3, Croatia",3,27,27.00,6,33,05/29/24,,
3,"Zagreb-3, Croatia",3,34,34.00,8,24,05/30/24,,
3,"Zagreb-3, Croatia",3,39,39.00,5,30,05/31/24,,
3,"Zagreb-3, Croatia",3,27,27.00,5,34,06/01/24,,
3,"Zagreb-3, Croatia",3,31,31.00,6,22,06/02/24,,
3,"Zagreb-3, Croatia",3,32,32.00,6,25,06/03/24,,
3,"Zagreb-3, Croatia",3,28,28.00,10,32,06/04/24,,
3,"Zagreb-3, Croatia",3,45,45.00,18,39,06/05/24,,
3,"Zagreb-3, Croatia",3,59,59.00,23,40,06/06/24,,
3,"Zagreb-3, Croatia",3,60,60.00,27,36,06/07/24,,
3,"Zagreb-3, Croatia",3,77,77.00,31,35,06/08/24,,
3,"Zagreb-3, Croatia",3,79,79.00,22,27,06/09/24,,
3,"Zagreb-3, Croatia",3,60,60.00,11,31,06/10/24,,
3,"Zagreb-3, Croatia",3,37,37.00,7,25,06/11/24,,
3,"Zagreb-3, Croatia",3,19,19.00,14,17,06/12/24,,
3,"Zagreb-3, Croatia",3,44,44.00,15,26,06/13/24,,
3,"Zagreb-3, Croatia",3,49,49.00,14,35,06/14/24,,
3,"Zagreb-3, Croatia",3,44,44.00,10,37,06/15/24,,
3,"Zagreb-3, Croatia",3,31,31.00,14,40,06/16/24,,
3,"Zagreb-3, Croatia",3,41,41.00,20,35,06/17/24,,
3,"Zagreb-3, Croatia",3,56,56.00,21,33,06/18/24,,
3,"Zagreb-3, Croatia",3,46,46.00,22,35,06/19/24,,
3,"Zagreb-3, Croatia",3,50,50.00,45,22,06/20/24,,
3,"Zagreb-3, Croatia",3,91,91.00,35,27,06/21/24,,
3,"Zagreb-3, Croatia",3,68,68.00,11,38,06/22/24,,
3,"Zagreb-3, Croatia",3,22,22.00,14,34,06/23/24,,
3,"Zagreb-3, Croatia",3,40,40.00,18,29,06/24/24,,
3,"Zagreb-3, Croatia",3,54,54.00,25,22,06/25/24,,
3,"Zagreb-3, Croatia",3,72,72.00,16,33,06/26/24,,
3,"Zagreb-3, Croatia",3,50,50.00,17,40,06/27/24,,
3,"Zagreb-3, Croatia",3,50,50.00,16,36,06/28/24,,
3,"Zagreb-3, Croatia",3,50,50.00,17,31,06/29/24,,
3,"Zagreb-3, Croatia",3,51,51.00,13,35,06/30/24,,
3,"Zagreb-3, Croatia",3,35,35.00,7,28,07/01/24,,
3,"Zagreb-3, Croatia",3,23,23.00,12,31,07/02/24,,
3,"Zagreb-3, Croatia",3,35,35.00,13,29,07/03/24,,
3,"Zagreb-3, Croatia",3,41,41.00,11,28,07/04/24,,
3,"Zagreb-3, Croatia",3,34,34.00,12,33,07/05/24,,
3,"Zagreb-3, Croatia",3,37,37.00,14,38,07/06/24,,
3,"Zagreb-3, Croatia",3,45,45.00,20,39,07/07/24,,
3,"Zagreb-3, Croatia",3,58,58.00,22,41,07/08/24,,
3,"Zagreb-3, Croatia",3,56,56.00,29,51,07/09/24,,
3,"Zagreb-3, Croatia",3,61,61.00,29,49,07/10/24,,
3,"Zagreb-3, Croatia",3,69,69.00,27,40,07/11/24,,
3,"Zagreb-3, Croatia",3,64,64.00,21,40,07/12/24,,
3,"Zagreb-3, Croatia",3,53,53.00,16,40,07/13/24,,
3,"Zagreb-3, Croatia",3,46,46.00,18,56,07/14/24,,
3,"Zagreb-3, Croatia",3,47,47.00,22,52,07/15/24,,
3,"Zagreb-3, Croatia",3,54,54.00,14,39,07/16/24,,
3,"Zagreb-3, Croatia",3,32,32.00,12,43,07/17/24,,
3,"Zagreb-3, Croatia",3,28,28.00,17,45,07/18/24,,
3,"Zagreb-3, Croatia",3,47,47.00,13,34,07/19/24,,
3,"Zagreb-3, Croatia",3,49,49.00,14,42,07/20/24,,
3,"Zagreb-3, Croatia",3,49,49.00,21,36,07/21/24,,
3,"Zagreb-3, Croatia",3,59,59.00,14,37,07/22/24,,
3,"Zagreb-3, Croatia",3,42,42.00,12,34,07/23/24,,
3,"Zagreb-3, Croatia",3,35,35.00,13,35,07/24/24,,
3,"Zagreb-3, Croatia",3,38,38.00,16,34,07/25/24,,
3,"Zagreb-3, Croatia",3,42,42.00,17,43,07/26/24,,
3,"Zagreb-3, Croatia",3,44,44.00,17,44,07/27/24,,
3,"Zagreb-3, Croatia",3,50,50.00,11,38,07/28/24,,
3,"Zagreb-3, Croatia",3,32,32.00,15,41,07/29/24,,
3,"Zagreb-3, Croatia",3,41,41.00,17,38,07/30/24,,
3,"Zagreb-3, Croatia",3,41,41.00,21,40,07/31/24,,
3,"Zagreb-3, Croatia",3,54,54.00,12,46,08/01/24,,
3,"Zagreb-3, Croatia",3,30,30.00,10,39,08/02/24,,
3,"Zagreb-3, Croatia",3,34,34.00,15,41,08/03/24,,
3,"Zagreb-3, Croatia",3,48,48.00,15,35,08/04/24,,
3,"Zagreb-3, Croatia",3,47,47.00,13,37,08/05/24,,
3,"Zagreb-3, Croatia",3,36,36.00,20,41,08/06/24,,
3,"Zagreb-3, Croatia",3,49,49.00,9,44,08/07/24,,
